element_id,element_type,timestamp,version,changeset,user,railway_type,name,operator,gauge,electrified,maxspeed,usage,service,tracks,frequency,voltage,bridge,tunnel,cutting,embankment,layer,country,state,city,description,wikipedia,wikidata,geometry,lat,lon,all_tags
75,Value_0,Value_0,93,13,Value_0,Value_0,Value_0,Value_0,45.67604309454795,Value_0,13.09767194848137,Value_0,Value_0,74.59473129315593,9.27900134423293,13.413588977427937,64.96161133560709,0.6581245475946185,97.94696059027072,27.09115813705386,75.42024890859015,64.44621994199653,41.782898113326894,4.3256494271285195,33.856244396997404,83.7784632834545,77.2803003938293,Value_0,0.33785327871718174,47.898057114637005,Value_0
17,Value_1,Value_1,79,40,Value_1,Value_1,Value_1,Value_1,74.0923028963554,Value_1,97.91895317156853,Value_1,Value_1,85.44060086009942,58.49426960963656,70.67535232905362,30.495595541084896,44.45144118767642,92.2936907872921,87.46984952457436,76.15811073230618,35.33785607482712,89.76153706919955,85.43925435022301,37.62549085984639,66.0198915449714,85.82349821913536,Value_1,67.89147468428267,17.30154858873958,Value_1
7,Value_2,Value_2,34,58,Value_2,Value_2,Value_2,Value_2,92.22094110557796,Value_2,66.17422080334381,Value_2,Value_2,35.79358723794742,4.0174184484387805,42.368927348551345,86.95068739434642,75.18916213307511,66.1192939805894,11.773465031920804,82.64030570979635,16.37835711595863,43.71394642260961,60.00654074303362,30.98094088941722,4.733634425861899,35.43457920200136,Value_2,57.529371318727925,14.10471956716407,Value_2
84,Value_3,Value_3,22,66,Value_3,Value_3,Value_3,Value_3,92.04673693192701,Value_3,15.35690429318064,Value_3,Value_3,62.885398552429514,37.17212515634727,70.15638795041112,24.479167755914332,27.963276695110018,33.238840664274406,1.8708952830453374,22.578547806511096,73.53138967492599,27.899667467539192,6.620415460946926,47.65427963702482,93.5510615579568,43.65893417020559,Value_3,88.10095394801921,95.42042331045842,Value_3
13,Value_4,Value_4,55,53,Value_4,Value_4,Value_4,Value_4,95.65572492222844,Value_4,48.5232413570124,Value_4,Value_4,20.310026966606053,46.02550836328838,18.595933660069896,2.144317251332828,25.744960163709983,66.10356318565381,35.82161347482876,20.424394929569768,63.36237399016515,89.47325787380727,4.013697672955052,25.815390302779374,54.04004491085887,72.1852925696745,Value_4,52.649959655742286,20.10073307643828,Value_4
22,Value_5,Value_5,10,49,Value_5,Value_5,Value_5,Value_5,72.5690016903098,Value_5,8.894479810563215,Value_5,Value_5,3.1760087532659464,47.25379849868414,22.09162969930041,54.22922081461331,90.04284492877844,98.16775381110536,56.67052412904917,14.341927296457202,37.35615553611466,20.73542652100474,37.999528307641185,57.70654457878499,28.44309122045444,4.222001903152817,Value_5,98.47147395405995,50.328107307418016,Value_5
42,Value_6,Value_6,26,49,Value_6,Value_6,Value_6,Value_6,18.818632721974648,Value_6,89.96690304977079,Value_6,Value_6,94.50364623394053,81.88961912218555,1.01655569974346,13.42156115013572,36.52002528218654,49.458740288569594,22.779158805671674,49.41386511056619,68.63227803780511,71.82165327174866,53.64989353966047,53.14854860200234,91.94435976806176,29.40822411796522,Value_6,19.959715900901998,33.38210863365585,Value_6
49,Value_7,Value_7,51,54,Value_7,Value_7,Value_7,Value_7,14.718073147350086,Value_7,49.80012215598401,Value_7,Value_7,37.39948524417285,72.28784656004295,82.75649649517958,60.012220561135756,52.83651277580351,38.46812921227028,19.552423575215073,96.17883774314524,63.523760114388864,34.03629160309691,53.50865731118625,59.515458465948804,32.22356499349106,1.816847602214633,Value_7,97.5246835204156,9.503656354581425,Value_7
78,Value_8,Value_8,99,89,Value_8,Value_8,Value_8,Value_8,76.15040041583514,Value_8,94.89043296015267,Value_8,Value_8,60.866699231123825,68.73451512565836,19.376504002737228,15.569760903548646,76.97505364196307,32.39195855592748,98.53092573474372,70.61352635295515,97.1426038621345,48.00138823720134,73.46802512843946,52.515422961110225,93.77788924922821,82.93116667893514,Value_8,57.02524902329823,70.48079306306894,Value_8
51,Value_9,Value_9,40,55,Value_9,Value_9,Value_9,Value_9,74.20820451508098,Value_9,19.999624211916732,Value_9,Value_9,75.22033902415149,56.94169399800519,73.7061048146973,93.94676829781247,89.59475995132965,49.574825279281356,19.6833390627008,87.98221425105753,23.875062337053865,59.72359112652198,3.665424519108751,87.54774760098054,63.46828679953482,13.37699164135493,Value_9,64.58253311286758,85.73234503421098,Value_9
40,Value_10,Value_10,70,5,Value_10,Value_10,Value_10,Value_10,35.91388190199537,Value_10,53.23665161804663,Value_10,Value_10,33.11055948040348,93.31477068500978,73.0043807116824,74.09701142730934,95.15581669795438,78.71897665281149,47.425268373467425,47.91656057904851,88.34488426881991,43.068236348199015,86.5585551201069,20.79518661033326,8.426548780505527,20.81861361277121,Value_10,81.30562585708012,92.90399385255773,Value_10
94,Value_11,Value_11,32,70,Value_11,Value_11,Value_11,Value_11,62.431198894567984,Value_11,81.57592366064114,Value_11,Value_11,55.34184141424048,64.93877529544109,50.52975714853228,63.33748580894667,78.08894880197934,73.24866869459078,20.17256652291404,89.11103875840925,45.77433208559387,61.833352266439555,76.90414608780604,46.123163625526175,63.85265594817701,38.9033328380862,Value_11,2.3603512604319143,55.96273617570421,Value_11
55,Value_12,Value_12,23,99,Value_12,Value_12,Value_12,Value_12,35.152564878581494,Value_12,72.16118673313505,Value_12,Value_12,35.12709245220373,75.5833207573264,88.704937007644,78.47673208647224,89.42304519648637,76.49070433088842,0.9300450330473775,87.57685807435085,2.4253568115776725,73.21904134086904,10.392914427985623,96.37608099501362,72.44988968469957,65.04193792870595,Value_12,89.48087095615628,93.45497858264515,Value_12
51,Value_13,Value_13,47,38,Value_13,Value_13,Value_13,Value_13,2.0344538279935653,Value_13,44.05487346429109,Value_13,Value_13,48.87192180139949,77.45463964601082,75.06899055130712,60.915620719164295,93.15547681939445,16.255895424504452,10.976205529755557,25.184987893263788,94.13064685112118,36.5101956016473,93.01398385703621,18.297937668371546,13.818990945695042,74.1990274852978,Value_13,2.201331931481998,89.42988629134942,Value_13
96,Value_14,Value_14,18,22,Value_14,Value_14,Value_14,Value_14,69.98947083040075,Value_14,96.70962490994623,Value_14,Value_14,58.856152029745935,73.67184139820971,47.373246088631504,0.15709823344104423,2.185886063021869,79.5281647948617,50.971297917328116,19.86778883635254,41.88972219756263,21.383699320983528,75.86153754082642,55.79124481620726,49.43138771982169,65.8456378449257,Value_14,26.744664791021776,7.5106928237544395,Value_14
17,Value_15,Value_15,76,14,Value_15,Value_15,Value_15,Value_15,7.339992281961527,Value_15,93.01259267361807,Value_15,Value_15,54.28876573706799,62.47705914583472,50.21059558201198,33.5212611031537,32.18234342898476,27.012124055230736,90.60735335799984,35.89621184315246,15.727851387180925,41.672411289191935,97.94749838217976,17.88560554321338,45.25607644641889,44.86397690231379,Value_15,40.149772278556014,94.13110831245442,Value_15
18,Value_16,Value_16,27,74,Value_16,Value_16,Value_16,Value_16,79.3490237160766,Value_16,55.963783414760634,Value_16,Value_16,76.87684428024822,27.307199897696933,86.02875625280684,68.71972973316683,13.270793271317604,76.29164381282469,65.10134097920283,35.8721521788104,6.387188010346345,55.48044062928509,90.01907409586504,58.259355737508635,86.8153513899202,78.29203878063325,Value_16,31.96564340462421,88.82142672907382,Value_16
61,Value_17,Value_17,58,93,Value_17,Value_17,Value_17,Value_17,46.96107477758898,Value_17,43.76766008539473,Value_17,Value_17,19.686882585943778,53.699217552260045,5.447610410724302,25.93589180851933,0.33635057960430537,23.3192573354034,11.967833411146966,63.91277500893824,11.825228936292431,93.25178517560394,53.02375440020881,13.125682982299669,58.41381256565419,9.98102236465036,Value_17,78.18980543082516,71.74654601873573,Value_17
52,Value_18,Value_18,54,22,Value_18,Value_18,Value_18,Value_18,27.616189422896976,Value_18,93.51162619663295,Value_18,Value_18,2.2084828560519187,10.311015168458804,49.16604937801621,66.56340242123049,93.70331681882573,86.43691285080534,84.50679035596893,51.70721907980178,38.45468144530116,33.354764026020845,97.51430881634846,58.576044161304296,36.542448428850406,85.49221469020475,Value_18,39.80453725430916,72.43495503076936,Value_18
23,Value_19,Value_19,85,52,Value_19,Value_19,Value_19,Value_19,23.188531854774062,Value_19,19.432003995041136,Value_19,Value_19,54.10068781324247,90.31902445275877,50.577841955730854,18.650071796023525,75.8054558306285,74.3721453981469,19.495155687792163,15.502043533813703,76.05231843427916,50.0403638648346,17.391486345813632,54.025310458014594,55.200781042267465,87.60689041735124,Value_19,81.48354554640864,78.12364520437201,Value_19
90,Value_20,Value_20,89,26,Value_20,Value_20,Value_20,Value_20,41.8248796385964,Value_20,58.12334637675492,Value_20,Value_20,4.263928633688496,16.351974340263318,66.19268055098321,94.47395925202439,88.55686653040489,62.980968379234234,72.21868718644976,7.568444929105866,35.89678408827912,54.819076779443,99.43732904042338,24.053887123205254,87.09417617502078,58.84133683798988,Value_20,60.671677640330834,81.73589002315029,Value_20
9,Value_21,Value_21,95,44,Value_21,Value_21,Value_21,Value_21,91.08519475613782,Value_21,92.55267162889432,Value_21,Value_21,65.15079503273964,32.313996237394974,36.75863577202717,1.817852895889538,17.33793207649287,16.1185897970209,21.913546413731254,49.73095552168974,17.02091861445657,6.296084925439849,87.26947633285485,79.05287732929912,5.325986008816164,54.822428140718735,Value_21,31.454363513283244,90.11345481659062,Value_21
38,Value_22,Value_22,0,47,Value_22,Value_22,Value_22,Value_22,35.61338246610178,Value_22,71.45819965390872,Value_22,Value_22,84.0101652960437,89.3392386932216,15.171763910626435,72.11781281657275,30.980148462362468,60.492508439826466,83.84225868152406,10.756006062117617,86.65738368837832,8.061646743278295,19.953385868859584,31.623595967687145,9.792531678764426,37.542252406984,Value_22,68.56660829141,80.53329297863925,Value_22
47,Value_23,Value_23,23,12,Value_23,Value_23,Value_23,Value_23,6.221243385868613,Value_23,1.831040867548439,Value_23,Value_23,12.699865787632591,77.2866095545557,73.26086533328703,35.86662602936176,16.987106850933376,84.51890914934069,51.06346189629068,97.5351579583815,13.155949194384064,86.8353306914566,0.01448253934590582,32.82034248701082,19.544386280172056,10.39915919620622,Value_23,39.659774870712795,88.63618072507879,Value_23
53,Value_24,Value_24,1,54,Value_24,Value_24,Value_24,Value_24,44.85430117533562,Value_24,2.0503410814583845,Value_24,Value_24,76.3167088475501,24.797415512686484,21.284139052664365,15.614553969500978,1.3946438903698066,85.57932831804987,93.96587715748969,63.67960820847851,93.838153663658,19.084008692263787,70.00119077250048,69.08977520600237,89.56699952606671,10.369546452907151,Value_24,62.56279268156186,34.8252622458166,Value_24
